Date,Symbol,Close_Price,Volume,50_DMA,RSI
2024-05-14,ADANIENT.NS,3034.86,5725807,3106.08,48.2
2024-05-14,ADANIPORTS.NS,1319.14,2989543,1302.61,52.01
2024-05-14,ASIANPAINT.NS,2803.54,999330,2792.31,49.29
2024-05-14,AXISBANK.NS,1121.03,5471143,1082.61,67.46
2024-05-14,BAJFINANCE.NS,660.16,7558400,676.83,29.96
2024-05-14,BHARTIARTL.NS,1266.59,3262908,1218.73,30.57
2024-05-14,COALINDIA.NS,394.5,6592194,390.8,53.74
2024-05-14,HDFCBANK.NS,720.73,25665142,719.59,42.22
2024-05-14,HINDUNILVR.NS,2258.47,689430,2207.65,63.27
2024-05-14,INFY.NS,1341.33,3463230,1421.24,42.75
2024-05-14,ITC.NS,384.67,11423749,379.85,50.44
2024-05-14,KOTAKBANK.NS,328.52,21410130,344.44,34.27
2024-05-14,LT.NS,3322.11,2870328,3534.0,33.93
2024-05-14,M&M.NS,2235.44,3830189,1981.17,72.47
2024-05-14,NTPC.NS,339.19,10891985,330.14,55.22
2024-05-14,RELIANCE.NS,1409.64,7188300,1446.66,39.29
2024-05-14,SBIN.NS,788.87,10912462,744.82,65.11
2024-05-14,SUNPHARMA.NS,1516.26,2206236,1529.6,63.51
2024-05-14,TCS.NS,3658.59,1058317,3723.25,52.29
2024-05-14,TITAN.NS,3268.34,620163,3587.1,19.84
2024-05-14,ULTRACEMCO.NS,9543.21,171935,9594.07,55.29
2024-05-15,ADANIENT.NS,3047.05,1688836,3101.03,50.41
2024-05-15,ADANIPORTS.NS,1325.68,2189768,1302.78,53.73
2024-05-15,ASIANPAINT.NS,2752.24,1230520,2791.42,45.9
2024-05-15,AXISBANK.NS,1126.22,5436338,1083.58,67.07
2024-05-15,BAJFINANCE.NS,660.59,5950590,677.08,26.69
2024-05-15,BHARTIARTL.NS,1291.84,6891004,1222.33,42.16
2024-05-15,COALINDIA.NS,411.34,23543942,391.27,60.02
2024-05-15,HDFCBANK.NS,709.66,38931996,719.96,35.92
2024-05-15,HINDUNILVR.NS,2233.19,812282,2206.07,58.98
2024-05-15,INFY.NS,1336.86,4327544,1416.66,45.31
2024-05-15,ITC.NS,382.96,7856433,380.14,49.07
2024-05-15,KOTAKBANK.NS,329.42,26304500,344.22,30.98
2024-05-15,LT.NS,3353.42,2718682,3532.13,34.58
2024-05-15,M&M.NS,2267.35,2569084,1988.09,74.91
2024-05-15,NTPC.NS,344.48,8538183,330.62,55.78
2024-05-15,RELIANCE.NS,1405.87,5046534,1445.28,40.47
2024-05-15,SBIN.NS,790.89,9755062,746.18,65.57
2024-05-15,SUNPHARMA.NS,1498.75,1207536,1528.52,58.64
2024-05-15,TCS.NS,3639.08,1115021,3719.05,54.45
2024-05-15,TITAN.NS,3248.11,657036,3579.44,19.94
2024-05-15,ULTRACEMCO.NS,9497.22,161067,9587.41,48.01
2024-05-16,ADANIENT.NS,3038.95,1835312,3097.49,44.67
2024-05-16,ADANIPORTS.NS,1332.82,4822618,1303.68,53.16
2024-05-16,ASIANPAINT.NS,2752.58,1534319,2791.8,46.37
2024-05-16,AXISBANK.NS,1137.45,10750526,1084.88,54.48
2024-05-16,BAJFINANCE.NS,667.23,10598510,677.57,30.79
2024-05-16,BHARTIARTL.NS,1326.56,11932181,1226.6,51.58
2024-05-16,COALINDIA.NS,411.74,17232651,391.87,57.1
2024-05-16,HDFCBANK.NS,720.39,34945236,720.65,42.77
2024-05-16,HINDUNILVR.NS,2252.27,1880021,2204.56,66.44
2024-05-16,INFY.NS,1368.31,9249145,1412.55,55.29
2024-05-16,ITC.NS,386.23,23911954,380.56,44.35
2024-05-16,KOTAKBANK.NS,333.66,34991785,344.18,54.54
2024-05-16,LT.NS,3401.88,3398714,3531.94,37.33
2024-05-16,M&M.NS,2335.74,7444517,1997.35,76.41
2024-05-16,NTPC.NS,344.57,13114162,331.16,51.47
2024-05-16,RELIANCE.NS,1414.88,14711774,1444.68,40.23
2024-05-16,SBIN.NS,782.84,20536990,747.52,49.69
2024-05-16,SUNPHARMA.NS,1507.48,2684392,1527.78,53.75
2024-05-16,TCS.NS,3684.94,2599399,3715.49,56.62
2024-05-16,TITAN.NS,3313.06,1404971,3574.25,30.04
2024-05-16,ULTRACEMCO.NS,9591.07,368451,9585.52,51.06
2024-05-17,ADANIENT.NS,3057.79,825436,3093.0,48.53
2024-05-17,ADANIPORTS.NS,1323.55,1945123,1303.98,52.38
2024-05-17,ASIANPAINT.NS,2748.52,1325150,2791.57,47.33
2024-05-17,AXISBANK.NS,1139.5,9909986,1086.21,54.06
2024-05-17,BAJFINANCE.NS,665.27,4801580,678.03,49.78
2024-05-17,BHARTIARTL.NS,1325.91,6614017,1230.96,54.86
2024-05-17,COALINDIA.NS,413.45,10625019,392.46,56.55
2024-05-17,HDFCBANK.NS,722.29,20920190,721.43,44.0
2024-05-17,HINDUNILVR.NS,2230.36,1264582,2202.79,63.72
2024-05-17,INFY.NS,1359.79,7542860,1408.23,54.96
2024-05-17,ITC.NS,390.57,11894830,381.1,46.72
2024-05-17,KOTAKBANK.NS,338.55,48087255,344.2,63.92
2024-05-17,LT.NS,3392.2,2676919,3531.41,39.27
2024-05-17,M&M.NS,2476.43,9796445,2008.82,88.41
2024-05-17,NTPC.NS,348.39,8509179,331.73,56.12
2024-05-17,RELIANCE.NS,1425.15,10916476,1444.18,45.32
2024-05-17,SBIN.NS,788.53,12492509,748.87,57.21
2024-05-17,SUNPHARMA.NS,1502.67,1341676,1526.87,56.01
2024-05-17,TCS.NS,3621.79,2765804,3711.12,53.28
2024-05-17,TITAN.NS,3340.14,1194228,3569.02,31.6
2024-05-17,ULTRACEMCO.NS,9770.11,283850,9585.48,56.98
2024-05-21,ADANIENT.NS,3114.74,3091659,3088.97,52.48
2024-05-21,ADANIPORTS.NS,1372.9,4200578,1305.24,62.39
2024-05-21,ASIANPAINT.NS,2789.51,921822,2791.96,48.75
2024-05-21,AXISBANK.NS,1135.8,8162017,1086.97,40.25
2024-05-21,BAJFINANCE.NS,666.8,7616240,678.36,44.78
2024-05-21,BHARTIARTL.NS,1325.77,5422220,1235.21,53.23
2024-05-21,COALINDIA.NS,431.39,27356982,393.24,64.6
2024-05-21,HDFCBANK.NS,719.67,43769978,721.9,37.3
2024-05-21,HINDUNILVR.NS,2221.08,1663959,2200.89,61.68
2024-05-21,INFY.NS,1350.23,6752663,1404.08,49.8
2024-05-21,ITC.NS,389.23,11175153,381.55,46.97
2024-05-21,KOTAKBANK.NS,338.89,29050835,344.09,60.11
2024-05-21,LT.NS,3382.57,2100848,3527.63,36.19
2024-05-21,M&M.NS,2484.35,3747292,2019.65,88.24
2024-05-21,NTPC.NS,354.63,10939593,332.27,55.86
2024-05-21,RELIANCE.NS,1425.57,11176128,1443.07,41.4
2024-05-21,SBIN.NS,800.87,14037801,750.05,52.03
2024-05-21,SUNPHARMA.NS,1512.05,1791791,1526.51,54.81
2024-05-21,TCS.NS,3608.66,1908117,3706.5,48.1
2024-05-21,TITAN.NS,3355.89,827674,3561.29,31.12
2024-05-21,ULTRACEMCO.NS,9670.39,346947,9578.64,42.67
2024-05-22,ADANIENT.NS,3138.17,3371077,3085.45,55.93
2024-05-22,ADANIPORTS.NS,1365.67,1878562,1305.94,59.69
2024-05-22,ASIANPAINT.NS,2822.72,933846,2793.02,50.72
2024-05-22,AXISBANK.NS,1124.17,9094033,1087.36,32.77
2024-05-22,BAJFINANCE.NS,666.97,4160460,678.65,37.33
2024-05-22,BHARTIARTL.NS,1329.32,3026723,1239.44,57.23
2024-05-22,COALINDIA.NS,441.1,28346931,394.05,67.16
2024-05-22,HDFCBANK.NS,719.87,39996278,722.35,39.27
2024-05-22,HINDUNILVR.NS,2275.1,1914851,2199.83,66.47
2024-05-22,INFY.NS,1369.67,7173285,1400.64,61.13
2024-05-22,ITC.NS,393.8,11036895,382.1,53.62
2024-05-22,KOTAKBANK.NS,339.15,30293485,343.98,63.95
2024-05-22,LT.NS,3402.13,1409992,3524.02,40.19
2024-05-22,M&M.NS,2482.78,2974921,2031.47,85.78
2024-05-22,NTPC.NS,356.39,14001806,332.65,56.79
2024-05-22,RELIANCE.NS,1449.92,10281604,1442.14,48.33
2024-05-22,SBIN.NS,802.63,19239277,751.22,52.99
2024-05-22,SUNPHARMA.NS,1510.43,3948239,1526.26,60.14
2024-05-22,TCS.NS,3619.81,1311168,3702.35,53.59
2024-05-22,TITAN.NS,3362.69,626567,3554.37,32.73
2024-05-22,ULTRACEMCO.NS,9774.56,280237,9576.99,47.02
2024-05-23,ADANIENT.NS,3384.3,6979082,3086.99,68.13
2024-05-23,ADANIPORTS.NS,1430.23,7821034,1308.02,66.02
2024-05-23,ASIANPAINT.NS,2840.32,1181894,2794.65,44.06
2024-05-23,AXISBANK.NS,1163.36,12818081,1088.64,55.54
2024-05-23,BAJFINANCE.NS,675.09,7093170,679.64,46.25
2024-05-23,BHARTIARTL.NS,1355.11,7147341,1243.48,68.93
2024-05-23,COALINDIA.NS,437.23,14378840,394.7,65.27
2024-05-23,HDFCBANK.NS,736.35,40861920,723.05,45.47
2024-05-23,HINDUNILVR.NS,2290.1,1614718,2199.5,68.35
2024-05-23,INFY.NS,1386.24,8641428,1398.12,67.52
2024-05-23,ITC.NS,395.09,27244733,382.73,52.07
2024-05-23,KOTAKBANK.NS,341.04,28406475,343.95,78.74
2024-05-23,LT.NS,3524.56,4525637,3523.48,49.12
2024-05-23,M&M.NS,2569.59,4715263,2044.66,87.27
2024-05-23,NTPC.NS,354.92,15370357,332.92,52.19
2024-05-23,RELIANCE.NS,1475.13,14608260,1441.86,54.52
2024-05-23,SBIN.NS,815.72,17497488,752.42,57.03
2024-05-23,SUNPHARMA.NS,1467.06,11618479,1524.71,44.33
2024-05-23,TCS.NS,3677.86,2095742,3700.66,55.16
2024-05-23,TITAN.NS,3430.47,977789,3548.43,40.94
2024-05-23,ULTRACEMCO.NS,10046.91,521622,9583.55,56.01
2024-05-24,ADANIENT.NS,3381.95,3473668,3090.01,71.4
2024-05-24,ADANIPORTS.NS,1403.22,19100263,1309.83,64.29
2024-05-24,ASIANPAINT.NS,2811.96,755822,2795.58,45.31
2024-05-24,AXISBANK.NS,1172.09,8814997,1089.62,61.66
2024-05-24,BAJFINANCE.NS,676.1,7420430,680.68,43.33
2024-05-24,BHARTIARTL.NS,1369.36,5622368,1247.33,82.17
2024-05-24,COALINDIA.NS,440.49,12190536,395.39,60.55
2024-05-24,HDFCBANK.NS,748.48,31060206,723.98,54.07
2024-05-24,HINDUNILVR.NS,2277.17,974100,2198.89,67.68
2024-05-24,INFY.NS,1379.37,5277938,1395.25,64.29
2024-05-24,ITC.NS,390.48,13252938,383.24,49.79
2024-05-24,KOTAKBANK.NS,339.93,24680885,343.72,87.54
2024-05-24,LT.NS,3564.38,2740360,3523.16,58.52
2024-05-24,M&M.NS,2540.59,2919241,2056.66,82.74
2024-05-24,NTPC.NS,357.44,13317821,333.36,56.88
2024-05-24,RELIANCE.NS,1469.37,7094776,1441.41,62.25
2024-05-24,SBIN.NS,812.29,12252075,753.55,54.76
2024-05-24,SUNPHARMA.NS,1458.81,5307322,1522.4,44.22
2024-05-24,TCS.NS,3636.34,1309452,3697.15,52.89
2024-05-24,TITAN.NS,3391.07,878625,3540.51,40.61
2024-05-24,ULTRACEMCO.NS,10106.72,519418,9595.21,64.3
2024-05-27,ADANIENT.NS,3286.14,2582485,3091.26,73.22
2024-05-27,ADANIPORTS.NS,1418.63,5517078,1311.94,72.12
2024-05-27,ASIANPAINT.NS,2809.56,817091,2795.61,44.9
2024-05-27,AXISBANK.NS,1185.07,10450046,1091.13,64.43
2024-05-27,BAJFINANCE.NS,681.9,6554710,681.62,52.56
2024-05-27,BHARTIARTL.NS,1365.26,6553974,1250.97,79.54
2024-05-27,COALINDIA.NS,434.73,8811105,396.02,64.39
2024-05-27,HDFCBANK.NS,753.66,29385440,724.98,55.57
2024-05-27,HINDUNILVR.NS,2292.02,1116934,2198.21,65.8
2024-05-27,INFY.NS,1385.25,5821844,1392.52,63.57
2024-05-27,ITC.NS,386.28,12282545,383.56,47.39
2024-05-27,KOTAKBANK.NS,341.43,17271435,343.58,81.25
2024-05-27,LT.NS,3590.03,2570708,3522.67,62.93
2024-05-27,M&M.NS,2510.4,3328559,2069.49,77.51
2024-05-27,NTPC.NS,352.39,21891930,333.69,59.2
2024-05-27,RELIANCE.NS,1455.48,6629010,1441.16,62.41
2024-05-27,SBIN.NS,817.29,12295193,754.7,70.45
2024-05-27,SUNPHARMA.NS,1438.55,3474806,1519.66,35.26
2024-05-27,TCS.NS,3634.03,1841538,3692.77,45.53
2024-05-27,TITAN.NS,3382.12,804488,3532.89,65.31
2024-05-27,ULTRACEMCO.NS,10101.19,389326,9606.12,65.84
2024-05-28,ADANIENT.NS,3241.18,1621168,3091.99,72.71
2024-05-28,ADANIPORTS.NS,1387.77,4070886,1313.39,66.16
2024-05-28,ASIANPAINT.NS,2847.61,1084544,2796.28,49.85
2024-05-28,AXISBANK.NS,1181.48,4018776,1092.7,70.2
2024-05-28,BAJFINANCE.NS,679.68,7528670,682.49,50.04
2024-05-28,BHARTIARTL.NS,1352.15,2068963,1254.41,73.4
2024-05-28,COALINDIA.NS,428.75,8165238,396.61,63.2
2024-05-28,HDFCBANK.NS,755.04,27908904,726.18,60.34
2024-05-28,HINDUNILVR.NS,2303.03,1631747,2198.33,52.81
2024-05-28,INFY.NS,1381.21,6186922,1390.0,58.33
2024-05-28,ITC.NS,384.04,9668761,383.91,40.42
2024-05-28,KOTAKBANK.NS,339.96,18580705,343.47,73.63
2024-05-28,LT.NS,3596.13,1440187,3523.02,66.45
2024-05-28,M&M.NS,2514.05,1549203,2082.46,82.29
2024-05-28,NTPC.NS,348.34,10200096,334.03,62.23
2024-05-28,RELIANCE.NS,1445.5,7820162,1440.95,65.17
2024-05-28,SBIN.NS,814.79,13818893,756.07,72.93
2024-05-28,SUNPHARMA.NS,1437.42,2616438,1517.14,37.47
2024-05-28,TCS.NS,3627.27,1801993,3688.0,38.03
2024-05-28,TITAN.NS,3388.08,548576,3526.12,67.34
2024-05-28,ULTRACEMCO.NS,10055.16,403774,9615.62,68.14
2024-05-29,ADANIENT.NS,3255.91,1910729,3094.72,72.41
2024-05-29,ADANIPORTS.NS,1397.18,3214475,1315.55,69.06
2024-05-29,ASIANPAINT.NS,2836.8,1758297,2796.75,55.19
2024-05-29,AXISBANK.NS,1157.87,9418064,1093.95,59.68
2024-05-29,BAJFINANCE.NS,673.12,7213310,683.22,50.52
2024-05-29,BHARTIARTL.NS,1358.11,4445083,1257.82,73.92
2024-05-29,COALINDIA.NS,427.69,8014727,397.27,59.77
2024-05-29,HDFCBANK.NS,744.09,35147706,726.86,60.62
2024-05-29,HINDUNILVR.NS,2281.35,1592495,2198.24,55.81
2024-05-29,INFY.NS,1366.05,7401634,1386.95,57.43
2024-05-29,ITC.NS,385.78,10832067,384.38,41.7
2024-05-29,KOTAKBANK.NS,336.81,24762360,343.34,64.33
2024-05-29,LT.NS,3573.13,1506146,3523.28,61.13
2024-05-29,M&M.NS,2495.19,2720451,2095.04,80.84
2024-05-29,NTPC.NS,347.58,18146672,334.41,57.51
2024-05-29,RELIANCE.NS,1430.19,7383556,1440.27,56.22
2024-05-29,SBIN.NS,806.46,14518232,757.55,63.65
2024-05-29,SUNPHARMA.NS,1451.21,2843365,1515.07,39.76
2024-05-29,TCS.NS,3593.03,1568095,3681.23,35.4
2024-05-29,TITAN.NS,3359.27,519533,3518.8,64.45
2024-05-29,ULTRACEMCO.NS,9901.55,317883,9623.68,68.52
2024-05-30,ADANIENT.NS,3191.42,1990208,3100.47,74.88
2024-05-30,ADANIPORTS.NS,1370.92,3477661,1319.0,70.31
2024-05-30,ASIANPAINT.NS,2820.71,1344426,2797.21,70.14
2024-05-30,AXISBANK.NS,1166.05,7232217,1095.7,66.78
2024-05-30,BAJFINANCE.NS,654.3,11555750,683.54,50.81
2024-05-30,BHARTIARTL.NS,1358.16,7100303,1261.93,79.58
2024-05-30,COALINDIA.NS,423.91,7725080,398.41,70.14
2024-05-30,HDFCBANK.NS,747.32,33755350,727.59,73.25
2024-05-30,HINDUNILVR.NS,2260.2,1837380,2198.99,54.52
2024-05-30,INFY.NS,1343.92,9663150,1383.49,46.45
2024-05-30,ITC.NS,379.43,21314885,384.41,48.79
2024-05-30,KOTAKBANK.NS,337.26,27902445,343.19,67.43
2024-05-30,LT.NS,3573.03,2701849,3525.17,89.6
2024-05-30,M&M.NS,2455.65,3367101,2107.64,74.24
2024-05-30,NTPC.NS,342.9,14425073,335.11,62.09
2024-05-30,RELIANCE.NS,1414.38,13206858,1440.12,59.03
2024-05-30,SBIN.NS,809.59,17818705,759.33,61.28
2024-05-30,SUNPHARMA.NS,1431.73,3133423,1513.12,41.19
2024-05-30,TCS.NS,3529.22,2919230,3673.99,32.1
2024-05-30,TITAN.NS,3251.39,2365535,3511.76,52.56
2024-05-30,ULTRACEMCO.NS,9748.88,323424,9629.12,64.66
2024-05-31,ADANIENT.NS,3408.33,6384589,3106.95,79.36
2024-05-31,ADANIPORTS.NS,1424.33,8238969,1322.36,72.83
2024-05-31,ASIANPAINT.NS,2818.27,2520363,2797.0,64.77
2024-05-31,AXISBANK.NS,1160.26,10057642,1097.77,63.38
2024-05-31,BAJFINANCE.NS,662.34,28417330,684.13,50.97
2024-05-31,BHARTIARTL.NS,1353.82,24825643,1265.44,73.77
2024-05-31,COALINDIA.NS,431.87,11223848,399.53,71.09
2024-05-31,HDFCBANK.NS,755.56,74079588,728.53,74.19
2024-05-31,HINDUNILVR.NS,2238.72,5529186,2198.88,43.81
2024-05-31,INFY.NS,1351.08,37113815,1379.38,53.11
2024-05-31,ITC.NS,381.76,29300711,384.53,42.52
2024-05-31,KOTAKBANK.NS,335.33,64022380,342.94,70.27
2024-05-31,LT.NS,3607.04,6432341,3526.37,91.09
2024-05-31,M&M.NS,2468.2,8769724,2119.77,77.34
2024-05-31,NTPC.NS,342.24,30515612,335.82,53.67
2024-05-31,RELIANCE.NS,1419.89,31069832,1440.1,57.07
2024-05-31,SBIN.NS,814.01,22267336,761.32,64.91
2024-05-31,SUNPHARMA.NS,1432.42,5503924,1510.95,37.73
2024-05-31,TCS.NS,3467.68,10956800,3664.43,32.14
2024-05-31,TITAN.NS,3221.63,2524214,3503.85,45.18
2024-05-31,ULTRACEMCO.NS,9794.96,791072,9633.44,64.68
2024-06-03,ADANIENT.NS,3642.02,8511359,3117.2,81.97
2024-06-03,ADANIPORTS.NS,1569.55,23398347,1328.32,78.87
2024-06-03,ASIANPAINT.NS,2803.84,952701,2796.97,47.71
2024-06-03,AXISBANK.NS,1221.91,22197339,1101.32,72.2
2024-06-03,BAJFINANCE.NS,683.88,11482120,684.92,61.18
2024-06-03,BHARTIARTL.NS,1371.92,6017122,1268.82,84.2
2024-06-03,COALINDIA.NS,450.47,24416215,401.23,79.76
2024-06-03,HDFCBANK.NS,775.62,72637256,729.9,76.97
2024-06-03,HINDUNILVR.NS,2264.53,1207445,2199.42,49.2
2024-06-03,INFY.NS,1350.12,10589244,1375.61,53.25
2024-06-03,ITC.NS,385.25,16116836,384.73,48.45
2024-06-03,KOTAKBANK.NS,342.84,49005355,342.86,74.99
2024-06-03,LT.NS,3831.02,5767666,3533.45,93.74
2024-06-03,M&M.NS,2594.01,2701157,2136.2,82.51
2024-06-03,NTPC.NS,373.51,39261174,337.26,76.94
2024-06-03,RELIANCE.NS,1499.23,21527942,1441.93,72.65
2024-06-03,SBIN.NS,887.82,64269020,764.97,85.38
2024-06-03,SUNPHARMA.NS,1425.79,1855318,1509.08,29.87
2024-06-03,TCS.NS,3497.81,2156773,3655.25,29.34
2024-06-03,TITAN.NS,3240.81,1378542,3496.45,50.79
2024-06-03,ULTRACEMCO.NS,10342.77,732632,9649.98,73.7
2024-06-04,ADANIENT.NS,2938.64,20306909,3113.79,47.24
2024-06-04,ADANIPORTS.NS,1237.59,52109624,1327.97,44.8
2024-06-04,ASIANPAINT.NS,2795.23,2683847,2797.19,48.45
2024-06-04,AXISBANK.NS,1129.41,24135989,1102.71,51.45
2024-06-04,BAJFINANCE.NS,643.73,32993870,684.93,43.32
2024-06-04,BHARTIARTL.NS,1281.78,19924421,1270.29,53.16
2024-06-04,COALINDIA.NS,388.53,48046493,401.59,48.12
2024-06-04,HDFCBANK.NS,731.68,89531240,730.46,53.7
2024-06-04,HINDUNILVR.NS,2399.49,7826048,2203.2,67.26
2024-06-04,INFY.NS,1338.35,13736134,1372.2,49.09
2024-06-04,ITC.NS,378.54,47791986,384.83,43.64
2024-06-04,KOTAKBANK.NS,326.85,76147340,342.46,48.17
2024-06-04,LT.NS,3345.46,9920882,3530.34,51.08
2024-06-04,M&M.NS,2533.84,6372249,2150.32,72.71
2024-06-04,NTPC.NS,315.78,84042244,337.53,40.67
2024-06-04,RELIANCE.NS,1387.01,36709098,1441.09,46.58
2024-06-04,SBIN.NS,759.94,122381193,766.07,44.67
2024-06-04,SUNPHARMA.NS,1403.03,5055952,1506.31,18.26
2024-06-04,TCS.NS,3509.29,3395997,3647.55,33.86
2024-06-04,TITAN.NS,3218.7,2934800,3489.68,44.66
2024-06-04,ULTRACEMCO.NS,9797.72,972018,9656.04,55.41
2024-06-05,ADANIENT.NS,3112.59,8778345,3115.04,51.72
2024-06-05,ADANIPORTS.NS,1342.28,20879925,1330.22,50.94
2024-06-05,ASIANPAINT.NS,2897.06,2410576,2800.06,72.68
2024-06-05,AXISBANK.NS,1182.58,21039499,1105.38,58.34
2024-06-05,BAJFINANCE.NS,676.08,12185170,685.41,55.0
2024-06-05,BHARTIARTL.NS,1325.82,12175520,1272.57,56.56
2024-06-05,COALINDIA.NS,404.92,18966089,402.32,47.97
2024-06-05,HDFCBANK.NS,765.55,81631650,731.67,66.35
2024-06-05,HINDUNILVR.NS,2501.81,11061076,2209.65,77.67
2024-06-05,INFY.NS,1373.36,9233424,1370.27,59.38
2024-06-05,ITC.NS,392.3,28197030,385.34,57.75
2024-06-05,KOTAKBANK.NS,342.85,72131590,342.33,61.05
2024-06-05,LT.NS,3351.16,10372458,3528.52,49.89
2024-06-05,M&M.NS,2699.34,4242881,2167.99,77.32
2024-06-05,NTPC.NS,325.08,46418629,338.06,42.5
2024-06-05,RELIANCE.NS,1410.31,17464890,1441.0,50.63
2024-06-05,SBIN.NS,774.2,74256082,767.6,47.06
2024-06-05,SUNPHARMA.NS,1459.4,2487724,1505.11,40.94
2024-06-05,TCS.NS,3539.0,2799670,3643.73,39.42
2024-06-05,TITAN.NS,3296.91,1396386,3484.4,54.67
2024-06-05,ULTRACEMCO.NS,9916.07,361720,9667.6,58.64
2024-06-06,ADANIENT.NS,3182.83,5873271,3117.72,53.66
2024-06-06,ADANIPORTS.NS,1340.65,12153840,1332.35,50.45
2024-06-06,ASIANPAINT.NS,2841.35,1689408,2801.62,61.85
2024-06-06,AXISBANK.NS,1169.05,12006879,1108.1,54.64
2024-06-06,BAJFINANCE.NS,684.89,14657160,685.96,55.62
2024-06-06,BHARTIARTL.NS,1351.7,10279789,1275.31,55.03
2024-06-06,COALINDIA.NS,415.82,21757857,403.26,51.21
2024-06-06,HDFCBANK.NS,769.45,46422870,733.13,64.95
2024-06-06,HINDUNILVR.NS,2450.72,4102547,2215.57,69.17
2024-06-06,INFY.NS,1413.83,12660930,1369.26,61.18
2024-06-06,ITC.NS,396.95,32318523,385.84,58.69
2024-06-06,KOTAKBANK.NS,346.16,31799505,342.21,60.45
2024-06-06,LT.NS,3423.46,8374602,3527.98,51.0
2024-06-06,M&M.NS,2658.86,4992660,2184.84,71.18
2024-06-06,NTPC.NS,333.42,33171039,338.74,45.95
2024-06-06,RELIANCE.NS,1421.08,17855722,1440.76,50.88
2024-06-06,SBIN.NS,800.87,40555649,769.42,52.98
2024-06-06,SUNPHARMA.NS,1445.08,3004955,1503.6,36.0
2024-06-06,TCS.NS,3618.3,4328036,3641.62,43.42
2024-06-06,TITAN.NS,3300.88,1825503,3479.06,48.68
2024-06-06,ULTRACEMCO.NS,9932.71,483566,9678.87,57.28
2024-06-07,ADANIENT.NS,3216.7,4740455,3120.78,54.01
2024-06-07,ADANIPORTS.NS,1366.31,5884018,1334.66,52.39
2024-06-07,ASIANPAINT.NS,2863.75,1600180,2803.71,64.66
2024-06-07,AXISBANK.NS,1184.87,8583998,1111.12,56.41
2024-06-07,BAJFINANCE.NS,711.16,29840520,686.9,62.65
2024-06-07,BHARTIARTL.NS,1405.6,12280748,1279.34,63.13
2024-06-07,COALINDIA.NS,421.28,8317343,404.08,52.27
2024-06-07,HDFCBANK.NS,776.18,36712216,734.58,65.96
2024-06-07,HINDUNILVR.NS,2477.82,3974253,2222.01,73.67
2024-06-07,INFY.NS,1472.75,24075302,1369.44,72.24
2024-06-07,ITC.NS,400.37,29543660,386.3,58.07
2024-06-07,KOTAKBANK.NS,349.95,23040730,342.14,59.71
2024-06-07,LT.NS,3472.56,5879660,3527.44,53.6
2024-06-07,M&M.NS,2814.07,6447821,2204.37,71.72
2024-06-07,NTPC.NS,343.76,23930193,339.42,48.4
2024-06-07,RELIANCE.NS,1459.15,18558696,1441.14,54.47
2024-06-07,SBIN.NS,813.61,25061284,771.34,54.05
2024-06-07,SUNPHARMA.NS,1478.58,3404664,1502.46,45.21
2024-06-07,TCS.NS,3678.33,4552445,3640.67,55.62
2024-06-07,TITAN.NS,3422.52,2084099,3475.41,57.41
2024-06-07,ULTRACEMCO.NS,10335.95,545284,9695.9,61.0
2024-06-10,ADANIENT.NS,3217.25,4935698,3123.03,52.66
2024-06-10,ADANIPORTS.NS,1371.46,4843234,1336.69,49.92
2024-06-10,ASIANPAINT.NS,2873.39,876867,2805.59,61.6
2024-06-10,AXISBANK.NS,1198.05,9995057,1114.45,58.56
2024-06-10,BAJFINANCE.NS,701.02,8723180,687.54,59.0
2024-06-10,BHARTIARTL.NS,1406.39,5318477,1283.09,63.26
2024-06-10,COALINDIA.NS,420.0,10958537,404.89,46.35
2024-06-10,HDFCBANK.NS,770.24,22454058,735.94,64.68
2024-06-10,HINDUNILVR.NS,2465.86,1449122,2227.95,73.3
2024-06-10,INFY.NS,1440.24,6810606,1369.84,66.25
2024-06-10,ITC.NS,398.32,11872688,386.6,57.4
2024-06-10,KOTAKBANK.NS,348.35,24240220,342.01,57.88
2024-06-10,LT.NS,3483.62,3151257,3525.99,54.52
2024-06-10,M&M.NS,2764.93,2021106,2222.66,67.14
2024-06-10,NTPC.NS,347.86,16072588,340.19,47.62
2024-06-10,RELIANCE.NS,1460.59,9251760,1441.46,54.6
2024-06-10,SBIN.NS,815.43,16725508,773.25,52.44
2024-06-10,SUNPHARMA.NS,1484.72,1433942,1500.58,44.5
2024-06-10,TCS.NS,3645.03,1734661,3640.21,53.47
2024-06-10,TITAN.NS,3400.8,1655552,3469.76,54.0
2024-06-10,ULTRACEMCO.NS,10694.64,705256,9718.52,68.1
2024-06-11,ADANIENT.NS,3218.4,4173692,3125.25,52.11
2024-06-11,ADANIPORTS.NS,1390.69,4122878,1338.65,51.45
2024-06-11,ASIANPAINT.NS,2866.52,855430,2807.86,56.53
2024-06-11,AXISBANK.NS,1192.66,9390212,1117.52,59.58
2024-06-11,BAJFINANCE.NS,705.89,12052130,688.0,59.99
2024-06-11,BHARTIARTL.NS,1407.57,4416792,1287.31,62.97
2024-06-11,COALINDIA.NS,418.81,11169021,405.6,42.44
2024-06-11,HDFCBANK.NS,771.97,29545326,737.5,64.99
2024-06-11,HINDUNILVR.NS,2457.21,1402423,2234.03,68.97
2024-06-11,INFY.NS,1436.4,4853054,1370.46,62.77
2024-06-11,ITC.NS,394.76,13158571,386.84,50.8
